0.003958587088915956,1929,179
0.006699147381242387,1799,168
0.008830694275274055,1669,194
0.007917174177831911,1651,192
0.021619975639464068,1966,84
0.02253349573690621,1903,109
0.028623629719853837,1883,102
0.023142509135200974,1841,130
0.03380024360535932,1897,83
0.03197320341047503,1697,178
0.040194884287454324,1773,139
0.040194884287454324,1773,139
0.048721071863580996,1700,160
0.048721071863580996,1700,160
0.05602923264311815,1690,156
0.055724725943970765,1855,83
0.06364190012180268,1757,115
0.06760048721071864,1966,17
0.07186358099878197,1713,132
0.07247259439707673,1771,101
0.08343483556638245,1868,49
0.08038976857490865,1739,114
0.08891595615103533,1671,134
0.08495736906211937,1903,30
0.09774665042630938,1830,57
0.0940925700365408,1662,142
0.1023142509135201,1837,54
0.09957369062119367,1641,147
0.1087088915956151,1713,108
0.11053593179049939,1677,124
0.11936662606577345,1758,82
0.11540803897685749,1718,104
0.12667478684531058,1690,112
0.1285018270401949,1812,50
0.1315468940316687,1848,33
0.13398294762484775,1911,1
0.1425091352009744,1692,103
0.14098660170523752,1661,118
0.14494518879415347,1818,41
0.1495127892813642,1791,53
0.15286236297198538,1647,96
0.152557856272838,1789,51
0.1641291108404385,1755,63
0.16534713763702802,1779,51
0.16930572472594396,1770,55
0.17143727161997563,1763,57
0.18026796589524968,1648,100
0.17996345919610232,1763,54
0.18605359317904993,1774,48
0.18331303288672351,1814,29
0.19427527405602923,1715,72
0.19792935444579782,1718,71
0.20219244823386115,1760,49
0.20006090133982948,1765,47
0.2113276492082826,1757,48
0.21071863580998781,1680,77
0.21680876979293545,1695,75
0.21680876979293545,1695,75
0.22503045066991473,1824,12
0.22838002436053592,1680,81
0.22959805115712545,1783,30
0.23325213154689403,1746,50
0.24208282582216809,1622,94
0.2402557856272838,1667,85
0.24390986601705236,1720,57
0.24786845310596833,1624,81
0.2545676004872107,1679,75
0.2560901339829476,1711,57
0.26492082825822166,1833,-3
0.26552984165651644,1716,54
0.26674786845310594,1833,2
0.27101096224116933,1603,111
0.2746650426309379,1612,103
0.2777101096224117,1676,70
0.2868453105968331,1691,57
0.28349573690621194,1710,52
0.29293544457978077,1659,76
0.29445797807551766,1692,58
0.3042021924482339,1773,18
0.298721071863581,1777,18
0.3087697929354446,1641,79
0.311510353227771,1812,2
0.3166869671132765,1615,91
0.31760048721071865,1676,59
0.32034104750304504,1854,-26
0.3215590742996346,1757,20
0.3328258221680877,1761,15
0.33191230207064554,1763,17
0.34165651644336176,1719,33
0.3386114494518879,1602,95
0.34683313032886726,1665,59
0.3453105968331303,1602,92
0.3520097442143727,1765,10
0.3517052375152253,1888,-45
0.3651035322777101,1949,-75
0.36144945188794153,1844,-30
0.37271619975639464,1755,10
0.3681485992691839,1709,33
0.379415347137637,1775,-1
0.3766747868453106,1962,-92
0.38337393422655297,1796,-7
0.38367844092570036,1749,11
0.39494518879415347,1922,-76
0.39555420219244825,1676,43
0.4028623629719854,1694,32
0.40012180267965897,1830,-32
0.4092570036540804,1617,69
0.4037758830694275,1776,-6
0.4123020706455542,1849,-43
0.41473812423873324,1817,-28
0.4226552984165652,1637,58
0.4235688185140073,1690,29
0.4284409257003654,1876,-58
0.4278319123020706,1647,47
0.4366626065773447,1749,2
0.43727161997563946,1720,14
0.4476248477466504,1921,-85
0.4470158343483557,1659,44
0.4588915956151035,1755,-7
0.4643727161997564,1764,-12
0.46650426309378806,1606,69
0.4698538367844093,1617,57
0.47320341047503045,1889,-72
0.47929354445797806,1849,-50
0.4835566382460414,1745,-6
0.47990255785627284,1720,7
0.4933008526187576,1632,41
0.4881242387332521,1832,-50
0.4954323995127893,1630,43
0.4984774665042631,1670,28
0.506394640682095,1645,39
0.508830694275274,1796,-36
0.5149208282582217,1641,34
0.511266747868453,1697,12
0.5240560292326432,1617,50
0.5222289890377588,1803,-37
0.5261875761266748,1607,57
0.5304506699147381,1621,48
0.5368453105968332,1647,33
0.5395858708891595,1643,35
0.5468940316686967,1649,28
0.5481120584652862,1745,-18
0.5542021924482339,1628,39
0.5493300852618758,1823,-56
0.5587697929354446,1991,-143
0.5566382460414129,1663,20
0.5642509135200975,1629,38
0.5694275274056029,1658,20
0.5785627283800243,1689,4
0.5758221680876979,1643,27
0.5840438489646772,1732,-19
0.5788672350791717,1626,35
0.5898294762484775,1616,40
0.5876979293544458,1841,-73
0.5968331303288672,1689,0
0.5977466504263094,1658,9
0.6023142509135201,1666,11
0.606272838002436,1683,1
0.6163215590742996,1621,32
0.6099269183922046,1737,-26
0.620584652862363,1659,11
0.6193666260657734,1741,-30
0.6248477466504263,1657,12
0.630937880633374,1634,23
0.6324604141291108,1643,18
0.6382460414129111,1682,-4
0.6449451887941535,1724,-25
0.6470767356881851,1681,-5
0.6504263093788063,1620,26
0.6479902557856273,1643,15
0.6607795371498173,1747,-40
0.6562119366626066,1706,-19
0.6656516443361754,1705,-20
0.6690012180267966,1756,-47
0.6723507917174177,1709,-24
0.6717417783191231,1615,25
0.6817904993909866,1764,-47
0.6778319123020706,1950,-140
0.6866626065773447,1623,18
0.6872716199756395,1630,14
0.6997563946406821,1702,-26
0.6954933008526187,1666,-7
0.7024969549330086,1644,0
0.7018879415347138,1611,21
0.714068209500609,1740,-47
0.7101096224116931,1708,-31
0.7186358099878197,1765,-54
0.7198538367844093,1618,13
0.7262484774665042,1610,17
0.7235079171741778,1654,-6
0.7359926918392204,1601,17
0.7317295980511571,1683,-24
0.7451278928136419,1763,-64
0.7460414129110841,1689,-29
0.7503045066991474,1601,17
0.7506090133982948,1667,-20
0.7542630937880633,1723,-48
0.7606577344701584,1632,-2
0.7630937880633374,1605,11
0.7667478684531059,1629,-2
0.7758830694275274,1695,-39
0.7746650426309378,1629,-4
0.7810596833130329,1620,0
0.7771010962241169,1779,-81
0.7868453105968332,1668,-27
0.7917174177831913,1642,-14
0.7959805115712546,1603,5
0.7953714981729598,1662,-25
0.8060292326431181,1777,-84
0.8042021924482339,1671,-33
0.8124238733252132,1626,-11
0.8081607795371498,1655,-26
0.8148599269183922,1644,-26
0.8148599269183922,1644,-26
0.8224725943970768,1624,-13
0.8273447015834349,1699,-52
0.832216808769793,1671,-38
0.833130328867235,1625,-15
0.8425700365408039,1674,-42
0.845006090133983,1600,-5
0.8523142509135201,1601,-8
0.8510962241169305,1623,-19
0.8584043848964678,1613,-16
0.8550548112058465,1666,-43
0.8669305724725944,1968,-164
0.8669305724725944,1968,-164
0.8721071863580999,1687,-59
0.8742387332521315,1641,-35
0.8797198538367844,1626,-29
0.8800243605359318,1616,-24
0.8861144945188795,1676,-58
0.8864190012180267,1625,-30
0.8976857490864799,1616,-29
0.8934226552984166,1649,-44
0.902557856272838,1666,-58
0.9056029232643118,1627,-41
0.9101705237515225,1608,-30
0.9092570036540804,1623,-36
0.9156516443361754,1652,-55
0.9156516443361754,1652,-55
0.9287454323995128,1615,-42
0.9278319123020706,1693,-72
0.9333130328867235,1600,-31
0.9308769792935444,1846,-157
0.9403166869671132,1613,-42
0.942448233861145,1615,-48
0.9473203410475031,1752,-110
0.9467113276492083,1659,-66
0.9567600487210719,1620,-50
0.9579780755176613,1610,-48
0.9665042630937881,1624,-59
0.9622411693057247,1650,-70
0.9674177831912302,1603,-47
0.9701583434835567,1663,-81
0.978380024360536,1626,-66
0.9750304506699148,1718,-112
0.9844701583434835,1692,-101
0.9878197320341048,1600,-57
0.9957369062119367,1692,-98
0.9948233861144945,1617,-70
0.9993909866017052,1619,-73
0.9990864799025578,1687,-111
0.08968609865470852,2309,140
0.03587443946188341,2732,9
0.1210762331838565,2620,-71
0.19282511210762332,2170,145
0.3094170403587444,2042,152
0.29596412556053814,2168,89
0.4349775784753363,2606,-136
0.37668161434977576,2135,75
0.6367713004484304,2013,67
0.6188340807174888,2048,44
0.6771300448430493,2114,-34
0.695067264573991,2004,54
0.8430493273542601,2137,-146
0.8340807174887892,2159,-146
0.9730941704035875,2024,-152
0.9955156950672646,2013,-151
0.13073493456062132,1434,103
0.1315978714224076,1556,51
0.7316266359844671,1383,1
0.7330648640874443,1465,-32
0.013663166978282756,1517,152
0.012368761685603337,1501,191
0.7708902631957428,1500,-37
0.7729037825399109,1485,-53
0.3993959441967496,1534,-7
0.402703868833597,1571,-21
0.12339997123543794,1573,44
0.12440673090752194,1500,50
0.6092334244211132,1488,-20
0.60880195599022,1576,-67
0.3710628505681001,1572,-21
0.3722134330504818,1588,-25
0.7874298863799799,1497,-55
0.7854163670358119,1432,-34
0.22594563497770748,1541,25
0.2240759384438372,1347,123
0.9292391773335251,1254,1
0.9290953545232273,1340,-42
0.612828994678556,1417,9
0.614842514022724,1530,-46
0.44196749604487273,1526,-12
0.44167985042427726,1496,3
0.00028764562059542645,1480,207
0.0035955702574428303,1513,207
0.4612397526247663,1582,-43
0.46052063857327774,1495,0
0.7510427153746584,1432,-27
0.749748310081979,1539,-64
0.7435639292391774,1500,-47
0.7441392204803682,1372,4
0.42370199913706313,1559,-23
0.4224075938443837,1491,9
0.15403422982885084,1521,57
0.15144541924349203,1524,57
0.6555443693369768,1490,-28
0.654969078095786,1440,-10
0.3317992233568244,1500,15
0.3342442111318855,1478,32
0.2220624190996692,1581,9
0.21947360851431036,1481,59
0.9246368474039983,1339,-36
0.9275133036099525,1277,-11
0.4885660865813318,1374,52
0.486984035668057,1576,-45
0.8294261469869121,1448,-53
0.827987918883935,1533,-86
0.43909103983891845,1500,3
0.44167985042427726,1500,2
0.7343592693801236,1446,-26
0.7349345606213146,1500,-32
0.05565942758521501,1511,116
0.0555156047749173,1452,143
0.48626492161656837,1456,13
0.4887099093916295,1579,-47
0.7606788436646053,1500,-35
0.7608226664749029,1379,-10
0.7678699841794908,1361,3
0.7671508701280023,1468,-43
0.3546670501941608,1509,13
0.3546670501941608,1509,13
0.28894002588810586,1491,35
0.2910973680425715,1499,32
0.35624910110743563,1463,35
0.35653674672803104,1407,55
0.9361426722278153,1364,-54
0.9365741406587085,1564,-152
0.702574428304329,1500,-28
0.7034373651661153,1372,13
0.5727024306054941,1474,-9
0.5731338990363871,1471,-8
0.18466848842226377,1518,46
0.18466848842226377,1518,46
0.10829857615417805,1518,67
0.11117503236013232,1486,78
0.42370199913706313,1559,-23
0.4229828850855746,1548,-19
0.287357974974831,1518,24
0.2870703293542356,1393,76
0.2736948079965483,1556,8
0.27441392204803683,1422,73
0.35222206241909965,1500,16
0.35107147993671795,1499,20
0.5081259887818208,1463,6
0.5078383431612253,1500,-5
0.31583489141377824,1595,-21
0.31497195455199195,1428,49
0.21587803825686755,1556,22
0.2164533294980584,1539,27
0.18308643750898893,1516,51
0.18078527254422552,1556,35
0.2971379260750755,1568,-3
0.29584352078239606,1461,45
0.54969078095786,1428,16
0.5492593125269668,1442,9
0.5911117503236013,1414,15
0.5898173450309219,1390,24
0.8738673953689055,1500,-55
0.8751618006615849,1320,-8
0.4346325327196893,1579,-37
0.43333812742700994,1545,-19
0.8451028333093629,1480,-72
0.8468287070329354,1537,-100
0.02186106716525241,1500,103
0.024306054940313532,1500,100
0.7060261757514742,1333,30
0.7053070616999856,1254,66
0.4915863655975838,1427,27
0.49086725154609523,1505,-8
0.7027182511146268,1390,3
0.7045879476484971,1500,-28
0.8968790450165396,1459,-69
0.8963037537753488,1334,-25
0.710628505681001,1385,5
0.7110599741118941,1438,-19
0.2619013375521358,1596,-3
0.2604631094491586,1521,28
0.06601466992665037,1597,65
0.06817201208111606,1452,138
0.49690780957859915,1428,24
0.4986336833021717,1500,-4
0.2479505249532576,1474,54
0.2467999424708759,1552,17
0.49877750611246946,1470,5
0.496476341147706,1508,-12
0.7044441248381993,1498,-43
0.7045879476484971,1500,-28
0.9161513015964332,1336,-32
0.914281605062563,1500,-65
0.711635265353085,1345,22
0.7110599741118941,1438,-19
0.31957428448151876,1486,27
0.3197181072918165,1551,0
0.3082122824679994,1464,44
0.30691787717532,1484,36
0.12023586940888825,1563,47
0.12066733783978138,1495,86
0.02804544800805408,1599,96
0.027901625197756363,1407,188
0.481950237307637,1464,11
0.48511433913418667,1500,-3
0.2956996979720984,1445,56
0.29785704012656405,1500,20
0.7658564648353229,1378,-4
0.7624047173881777,1427,-26
0.6450453041852438,1401,11
0.6450453041852438,1401,11
0.29857615417805267,1548,8
0.30188407881490004,1590,-15
0.5177621170717676,1490,-6
0.5167553573996836,1500,-6
0.6730907521932978,1453,-19
0.6743851574859773,1428,-8
0.2969941032647778,1465,39
0.29641881202358694,1555,3
0.07047317704587948,1555,82
0.07004170861498633,1546,89
0.2977132173162664,1477,39
0.2974255716956709,1356,97
0.31209549834603767,1451,51
0.30950668776067886,1480,38
0.7980727743420106,1491,-60
0.7950524953257586,1298,26
0.64590824104703,1380,19
0.6463397094779232,1483,-28
0.7962030778081404,1500,-41
0.7973536602905221,1464,-51
0.834028476916439,1359,-13
0.8338846541061412,1377,-24
0.7380986624478643,1380,1
0.740687473033223,1371,2
0.4275852150151014,1504,2
0.42499640442974257,1530,-10
0.3883215878038257,1559,-17
0.3853013087875737,1567,-21
0.285344455630663,1573,-2
0.28563210125125843,1582,-8
0.8758809147130735,1549,-107
0.8750179778512872,1363,-28
0.32575866532432046,1464,42
0.326477779375809,1551,-1
0.950812598878182,1383,-78
0.9521070041708615,1500,-77
0.978426578455343,1500,-90
0.9798648065583202,1430,-115
0.25413490579605924,1534,24
0.2544225514166547,1571,5
0.11922910973680426,1593,39
0.11879764130591111,1487,91
0.4369336976844527,1404,47
0.43592693801236876,1551,-21
0.019847547821084423,1567,134
0.01884078814900043,1538,141
0.7990795340140946,1280,20
0.8012368761685603,1329,7
0.37811016827268806,1515,6
0.38113044728894,1464,25
0.40529267941895586,1553,-16
0.40313533726449013,1449,32
0.567668632245074,1272,75
0.56666187257299,1500,-12
0.40227240040270384,1506,5
0.4012656407306199,1480,19
0.0848554580756508,1454,119
0.0837048755932691,1547,78
0.4912987199769884,1539,-21
0.4915863655975838,1427,27
0.9575722709621746,1500,-80
0.9565655112900906,1444,-101
0.48655256723716384,1402,37
0.4861210988062707,1422,27
0.9338415072630519,1500,-71
0.9316841651085862,1343,-50
0.08888249676398677,1519,88
0.08960161081547534,1513,91
0.23428735797497482,1593,-1
0.23586940888824967,1453,69
0.9091039838918452,1465,-76
0.9068028189270818,1363,-40
0.5659427585215016,1577,-60
0.5673809866244787,1437,8
0.46052063857327774,1495,0
0.46310944915863655,1457,18
0.05479649072342874,1581,74
0.05450884510283331,1534,100
0.6699266503667481,1415,-1
0.6720839925212139,1478,-31
0.15158924205378974,1562,40
0.1533151157773623,1545,49
0.018121674097511864,1584,132
0.021141953113763844,1557,128
0.6772616136919315,1458,-19
0.6774054365022293,1333,37
0.9262188983172731,1465,-83
0.9260750755069754,1500,-68
0.06687760678843664,1518,98
0.06630231554724579,1595,66
0.5097080396950956,1431,22
0.508557457212714,1386,36
0.26837336401553286,1430,57
0.26837336401553286,1430,57
0.11779088163382713,1586,41
0.11836617287501798,1516,64
0.921760391198044,1484,-105
0.92075363152596,1340,-36
0.8088594851143391,1394,-21
0.8058392060980871,1538,-82
0.028908384869840358,1295,190
0.03236013231698547,1539,109
0.5038113044728894,1550,-34
0.5062562922479505,1509,-14
0.5122968502804545,1427,23
0.5122968502804545,1427,23
0.1415216453329498,1507,72
0.14281605062562922,1442,102
0.7572270962174601,1438,-27
0.756795627786567,1455,-35
0.7678699841794908,1361,3
0.7671508701280023,1447,-32
0.710628505681001,1460,-26
0.7094779231986194,1362,16
